Chunk_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
740,7.0,0.3515999913215637,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['trump', 'cpac', 'get', 'momentum', 'room', 'make', 'strategic', 'mistake', 'republican', 'local', 'friend', 'nicholasballasy', 'trump', 'hit', 'use', 'much', 'intelligent', 'man', 'madeleineblaze', 'trend', 'trump', 'right', 'lean', 'company', 'propose', 'serious', 'difficulty', 'state', 'company', 'need', 'prepare', 'fall', 'electricity', 'demand', 'come', 'year', 'change', 'lucky', 'monstrosity', 'build', 'tie', 'court', 'year', 'necessary', 'wtcommunitie', 'talk', 'enough', 'success', 'dloesch', 'play', 'great', 'conference', 'radio', 'show', 'make']"
741,7.0,0.3815999925136566,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['tell', 'fascinating', 'story', 'dealing', 'obama', 'johnhawkinsrwn', 'tear', 'trump', 'doralresort', 'go', 'play', 'time', 'new', 'course', 'open', 'new', 'report', 'call', 'embrace', 'comprehensive', 'immigration', 'reform', 'death', 'wish', 'fire', 'continue', 'embarrass', 'th', 'place', 'dallasmavs', 'childish', 'behavior', 'unprofessional', 'western', 'conference', 'top', 'seed', 'loss', 'okcthunder', 'sweep', 'season', 'explain', 'big', 'loser', 'sharp', 'sexual', 'pervert', 'deviant', 'see', 'delusional', 'add', 'sex', 'offender', 'list', 'leverage', 'make', 'deal', 'art', 'deal']"
742,7.0,0.8141999840736389,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['lynchzc', 'realdonaldtrump', 'think', 'real', 'solution', 'running', 'president', 'give', 'shoot', 'need', 'thank', 'go', 'history', 'clownish', 'mark', 'word', 'agree', 'okcthunder', 'many', 'ring', 'problem', 'people', 'love', 'love', 'vrana', 'realdonaldtrump', 'dallasmavs', 'okcthunder', 'pussy', 'mcuban', 'way', 'close', 'dummy', 'thisnbagirl', 'realdonaldtrump', 'cuban', 'matter', 'think', 'keep', 'know', 'let', 'test', 'apprentice', 'rating', 'hour', 'network', 'realdonaldtrump', 'hate', 'cuban', 'feeling', 'hear', 'realdonaldtrump', 'waste', 'time', 'hater', 'let', 'hate', 'keep', 'build', 'empire', 'respect', 'jealoushater', 'great', 'show', 'last', 'night', 'believe', 'show', 'long', 'time', 'great']"
743,7.0,0.670799970626831,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['babygut', 'thank', 'thank', 'right', 'total', 'joke', 'player', 'laugh', 'thank', 'would', 'win', 'golf', 'course', 'realdonaldtrump', 'see', 'power', 'little', 'girl', 'roannasweet', 'close', 'dopey', 'donaldjchump', 'stupid', 'try', 'benefactor', 'mark', 'go', 'realdonaldtrump', 'good', 'head', 'doral', 'boy', 'kimmitchell', 'kalevan', 'great']"
744,7.0,0.5419999957084656,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['great', 'picking', 'loser', 'roannasweet', 'close', 'boyfriend', 'get', 'say', 'trump', 'building', 'rock', 'thank', 'nautilus', 'realdonaldtrump', 'lucky', 'live', 'bad', 'news', 'need', 'realdonaldtrump', 'next', 'thank', 'tomxconn', 'take', 'wife', 'great', 'time', 'impeccable', 'service', 'thank', 'fantastic', 'last', 'night', 'celebrity', 'love', 'blow']"
745,7.0,0.5669999718666077,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['realdonaldtrump', 'good', 'confidence', 'builder', 'go', 'loser', 'cuban', 'golf', 'match', 'club', 'championship', 'include', 'weekend', 'mcuban', 'swing', 'little', 'girl', 'power', 'talent', 'short', 'tee', 'basketball', 'suck', 'jackvoice', 'correct', 'easy', 'bombing', 'today', 'country', 'fall', 'horrible', 'waste', 'live', 'dollar', 'tell', 'go', 'mcuban', 'trump', 'trumpster', 'live', 'get', 'bankrupt', 'trust', 'go', 'bankrupt', 'short', 'tee', 'much', 'punch', 'weak', 'man', 'big', 'mouth']"
746,7.0,0.7046999931335449,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['true', 'entrepreneur', 'record', 'realdonaldtrump', 'author', 'good', 'selling', 'book', 'mcuban', 'win', 'exact', 'thank', 'logan', 'thank', 'love', 'fact', 'tweet', 'mean', 'thing', 'realdonaldtrump', 'poor', 'idiot', 'sense', 'playnice', 'true', 'great', 'day', 'love', 'speech', 'cpac', 'realdonaldtrump', 'waste', 'time', 'cuban', 'right', 'thank', 'dennizenx', 'thank', 'weak', 'clubhead', 'speed', 'game', 'lose', 'conservative', 'tough']"
747,7.0,0.5952000021934509,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['weak', 'immigration', 'ensure', 'democratic', 'victory', 'play', 'separate', 'audio', 'bite', 'hour', 'show', 'sorry', 'dinner', 'last', 'due', 'prior', 'business', 'commitment', 'pre', 'great', 'help', 'speak', 'right', 'cpac', 'crowd', 'main', 'room', 'fill', 'capacity', 'end', 'trump', 'address', 'say', 'dumb', 'guy', 'know', 'work', 'leader', 'see', 'stand', 'hotel', 'order', 'pay', 'bill', 'pathetic', 'lose', 'great', 'back', 'week', 'apprenticenbc']"
748,7.0,0.4052000045776367,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['think', 'bullet', 'get', 'rid', 'new', 'battery', 'battery', 'problem', 'beauty', 'flight', 'take', 'stay', 'smart', 'people', 'like', 'get', 'problem', 'may', 'access', 'family', 'doctor', 'obamacare', 'medium', 'become', 'super', 'liberal', 'fan', 'must', 'need', 'money', 'sarahpalinusa', 'great', 'job', 'cpacnew', 'say', 'plain', 'old', 'common', 'sense', 'announce', 'make', 'wise', 'decision', 'star', 'celebrity', 'continue', 'surprise', 'loyal', 'viewer', 'week', 'big', 'come', 'true']"
749,7.0,0.4932999908924103,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['thank', 'trump', 'look', 'dopey', 'mcuban', 'show', 'hispanic', 'chair', 'lose', 'loser', 'deliver', 'vote', 'remember', 'fight', 'weak', 'pathetic', 'non', 'athlete', 'try', 'live', 'life', 'player', 'obvious', 'lesson', 'apprenticenbc', 'candidate', 'learn', 'think', 'think', 'write', 'rule', 'class', 'consultant', 'blow', 'election', 'short', 'idea', 'give', 'excuse', 'donor', 'amnesty', 'suicide', 'republican', 'broke', 'law', 'vote', 'laugh', 'today', 'begin', 'nation', 'return', 'alive', 'control', 'colby']"
750,8.0,0.34630000591278076,"thank, other, great, little, good, news, man, entrepreneur, course, rally","['thank', 'sit', 'office', 'work', 'job', 'hate', 'time', 'think', 'big', 'plan', 'next', 'step', 'congratulation', 'mk', 'dannydanon', 'offer', 'help', 'expose', 'silliness', 'move', 'offer', 'pay', 'tour', 'passion', 'motivate', 'passionate', 'people', 'give', 'zeal', 'eliminate', 'fear', 'passion', 'create', 'business', 'opportunity', 'true', 'thank', 'thank', 'metalchick', 'thank', 'seth']"
751,7.0,0.760699987411499,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['thank', 'thank', 'thank', 'thank', 'good', 'product', 'world', 'people', 'know', 'go', 'worth', 'much', 'art', 'deal', 'don', 'level', 'let', 'honest', 'thank', 'people', 'want', 'bad', 'side', 'want', 'side', 'mandmpanelbeat', 'thank', 'good', 'luck', 'good', 'wish']"
752,7.0,0.5202999711036682,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['small', 'audience', 'shrink', 'people', 'understand', 'dumb', 'southjerseymag', 'accord', 'pro', 'name', 'private', 'club', 'thank', 'remain', 'strong', 'tigerwood', 'difficult', 'period', 'reward', 'win', 'take', 'apple', 'cpacnew', 'announce', 'episode', 'expand', 'hour', 'amazing', 'good', 'rating', 'miss', 'good', 'wish', 'jcfield', 'thank', 'thank', 'thank', 'hear', 'dcexaminer', 'fail', 'want', 'paper', 'hand', 'free']"
753,7.0,0.43650001287460327,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['board', 'room', 'leave', 'viewer', 'wonder', 'rest', 'season', 'go', 'trump', 'nice', 'thank', 'many', 'huge', 'deal', 'close', 'golf', 'course', 'trump', 'playing', 'golf', 'business', 'associate', 'create', 'relax', 'atmosphere', 'fun', 'bar', 'ball', 'carrier', 'use', 'helmet', 'contact', 'happen', 'sport', 'begin', 'end', 'happy', 'birthday', 'less', 'week', 'look', 'reveal', 'biased', 'foxnew', 'factual', 'surprise']"
754,7.0,0.48649999499320984,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['thank', 'smart', 'strategic', 'people', 'cut', 'respect', 'way', 'work', 'apprenticenbc', 'shirt', 'tie', 'suit', 'fragrance', 'success', 'great', 'go', 'check', 'macy', 'beautiful', 'new', 'selection', 'cheryl', 'apprenticenbc', 'great', 'thank', 'miawesbrook', 'dcexaminer', 'nice', 'balloon', 'good', 'christine', 'realhotwaffle', 'thank']"
755,7.0,0.43560001254081726,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['loser', 'hater', 'say', 'wear', 'wig', 'know', 'mine', 'ask', 'effective', 'use', 'business', 'tool', 'people', 'buy', 'deal', 'put', 'bankruptcy', 'order', 'make', 'well', 'deal', 'other', 'say', 'go', 'bankrupt', 'major', 'dealmaker', 'use', 'bankruptcy', 'law', 'business', 'tool', 'hater', 'hundred', 'deal', 'transaction', 'use', 'bankruptcy', 'law', 'time', 'order', 'cut', 'well', 'deal', 'many', 'great', 'business', 'people', 'use', 'law', 'corporate', 'advantage', 'hater', 'stop', 'say', 'go', 'bankrupt', 'go', 'bankrupt', 'celebapprentice', 'tonight']"
756,7.0,0.5120999813079834,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['say', 'well', 'great', 'go', 'mcuban', 'nice', 'picture', 'thank', 'invite', 'mavs', 'net', 'next', 'time', 'go', 'win', 'snow', 'freezing', 'happen', 'global', 'warming', 'remember', 'golden', 'rule', 'negotiate', 'gold', 'make', 'rule', 'make', 'plan', 'estate', 'marquee', 'stay', 'buyer', 'market', 'take', 'advantage', 'buy', 'property', 'asap', 'thank', 'thegarybusey', 'little', 'use', 'uniqueness', 'advantage']"
757,7.0,0.3093000054359436,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['get', 'top', 'rate', 'show', 'tv', 'say', 'become', 'headline', 'dloesch', 'true', 'accord', 'pewresearch', 'mexican', 'legal', 'immigrant', 'pursue', 'citizenship', 'interest', 'problem', 'message', 'incapable', 'control', 'message', 'make', 'mistake', 'obamacare', 'first', 'step', 'change', 'health', 'system', 'single', 'payer', 'disaster', 'life', 'present', 'new', 'opportunity', 'would', 'expect', 'host', 'star', 'sell', 'ppvs', 'new', 'gun', 'legislation', 'surprise', 'support', 'see', 'organization', 'pay', 'attention', 'facet', 'life', 'strong', 'weak', 'miss', 'fos', 'pay', 'attention', 'study', 'require', 'keep', 'focus', 'big', 'picture', 'good', 'luck', 'michellemalkin', 'dummy', 'true']"
758,7.0,0.4731000065803528,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['bear', 'stupid', 'davidshuster', 'discriminate', 'unfair', 'jbail', 'give', 'keep', 'move', 'cbalfer', 'thank', 'think', 'aware', 'enormous', 'amount', 'little', 'thing', 'account', 'sharleneh', 'thank', 'would', 'seanhannity', 'show', 'see', 'see']"
759,7.0,0.4514999985694885,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['true', 'think', 'awesome', 'realdonaldtrump', 'listen', 'bear', 'feature', 'big', 'firework', 'entire', 'season', 'get', 'ready', 'watch', 'government', 'keep', 'spend', 'dollar', 'deficit', 'could', 'happen', 'rank', 'top', 'course', 'book', 'today', 'look', 'coldest', 'global', 'warming', 'novi', 'may', 'pursue', 'career', 'other', 'suggest', 'insist', 'right', 'may', 'worth', 'take', 'pay', 'cut', 'job', 'love', 'ctrain', 'realdonaldtrump', 'give', 'shit', 'bear', 'life', 'problem', 'interesting']"
760,7.0,0.7416999936103821,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['ridiculous', 'simple', 'man', 'build', 'empire', 'realdonald', 'thank', 'truth', 'reveal', 'say', 'realdonaldtrump', 'many', 'people', 'think', 'kill', 'let', 'go', 'dignity', 'realdonaldtrump', 'run', 'president', 'vote', 'thank', 'true', 'thank', 'realdonaldtrump', 'need', 'trump', 'president', 'world', 'start', 'make', 'sense', 'thank', 'grow', 'work', 'get', 'country', 'prosperous', 'nation', 'thank']"
761,7.0,0.6948999762535095,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['realdonaldtrump', 'agree', 'run', 'need', 'thank', 'thank', 'great', 'compliment', 'thank', 'celebrity', 'meet', 'great', 'thank', 'tonight', 'amazing', 'thing', 'happen', 'tweet', 'live', 'tonight', 'celebrity', 'live', 'can', 'wait', 'trump', 'good', 'wait', 'thank', 'thedorkknite', 'thank']"
762,7.0,0.578499972820282,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['forget', 'people', 'nospoile', 'thank', 'follow', 'business', 'advice', 'business', 'stay', 'love', 'great', 'somat', 'realdonaldtrump', 'apprentice', 'well', 'thank', 'wish', 'politician', 'could', 'cut', 'debt', 'thank', 'last', 'week', 'boardroom', 'epic', 'dust', 'settle', 'become', 'friend', 'mother', 'think', 'see', 'smart', 'celebapprentice', 'good', 'fan', 'club', 'point', 'think', 'ponge', 'place', 'agree']"
763,7.0,0.31769999861717224,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['admit', 'threat', 'knowledge', 'think', 'hair', 'right', 'thing', 'celebapprentice', 'traceadkin', 'top', 'truck', 'crowd', 'buzz', 'celebapprentice', 'get', 'river', 'know', 'watch', 'think', 'dress', 'silver', 'finery', 'sure', 'silver', 'let', 'see', 'happen', 'boardroom', 'celebapprentice', 'team', 'would', 'choose', 'win', 'team', 'power', 'team', 'plan', 'celebapprentice', 'people', 'ask', 'amandatmiller', 'market', 'celebapprentice']"
764,7.0,0.46549999713897705,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['adrian', 'elevator', 'work', 'get', 'lot', 'story', 'celebapprentice', 'give', 'autograph', 'stop', 'lobby', 'think', 'decision', 'celebapprentice', 'last', 'night', 'show', 'ultimate', 'lie', 'project', 'manager', 'buck', 'stop', 'medium', 'trump', 'cpac', 'happen', 'room', 'next', 'week', 'star', 'firework', 'springtime', 'start', 'snow', 'go', 'global', 'warming', 'change', 'global', 'warming', 'climate', 'change', 'term', 'global', 'warming', 'work', 'cold', 'freeze', 'long', 'cold', 'winter', 'year', 'global', 'may']"
765,7.0,0.46939998865127563,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['woman', 'thank', 'decade', 'conservative', 'movement', 'look', 'conservative', 'fire', 'watch', 'next', 'week', 'may', 'seize', 'private', 'bank', 'account', 'think', 'happen', 'liberal', 'crs', 'report', 'cause', 'premium', 'increase', 'surprised', 'medium', 'crainey', 'thank', 'chuck']"
766,7.0,0.5982999801635742,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['thank', 'appreciate', 'thank', 'hope', 'enjoy', 'luck', 'come', 'take', 'full', 'advantage', 'mean', 'work', 'think', 'big', 'become', 'weak', 'hit', 'record', 'high', 'dollar', 'sad', 'top', 'academic', 'work', 'espionage', 'state', 'secret', 'laugh', 'tell', 'long', 'time', 'decade', 'leader', 'allow', 'steal', 'job', 'overtake', 'strive', 'wholeness', 'keep', 'sense', 'wonder', 'intact', 'find', 'ready', 'think', 'champion', 'say', 'would', 'take', 'bullet', 'realdonaldtrump', 'nice', 'thank']"
767,0.0,0.32280001044273376,"people, country, fake, many, year, big, want, job, make, go","['end', 'cold', 'many', 'jewish', 'friend', 'happy', 'tigerwood', 'make', 'great', 'comeback', 'number', 'give', 'credit', 'comeback', 'tough', 'way', 'go', 'subject', 'many', 'condition', 'meet', 'tied', 'court', 'year', 'eowdc', 'radar', 'defense', 'ship', 'civil', 'aviation', 'problem', 'stop', 'ugly', 'thank', 'great', 'good', 'blow']"
768,0.0,0.5892999768257141,"people, country, fake, many, year, big, want, job, make, go","['conceive', 'mind', 'release', 'terrorist', 'humanitarian', 'reason', 'shore', 'wind', 'farm', 'site', 'experimental', 'track', 'record', 'deliver', 'energy', 'guardian', 'plead', 'trump', 'push', 'ugly', 'turbine', 'warn', 'dangerous', 'skim', 'decision', 'seanhooligan', 'know', 'disaster', 'bid', 'attract', 'event', 'flashback', 'hide', 'evidence', 'global', 'cooling', 'washtime', 'scientific', 'datum', 'cook', 'discourage', 'determine', 'enough', 'resolute', 'take', 'thing', 'do']"
769,7.0,0.43050000071525574,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['challenge', 'fight', 'tough', 'many', 'people', 'look', 'successful', 'people', 'see', 'end', 'result', 'work', 'go', 'get', 'many', 'tigerwood', 'friend', 'quick', 'abandon', 'time', 'crisis', 'know', 'count', 'thing', 'build', 'experience', 'stamina', 'prepare', 'prepare', 'big', 'specialk', 'judge', 'great', 'piece', 'extra', 'tonight', 'great', 'call', 'tonight', 'interesting', 'new', 'selection', 'tie', 'shirt', 'suit', 'macy', 'amazing', 'available', 'trump', 'lobby', 'general', 'petraeu', 'stop', 'apologise', 'life', 'good', 'man', 'great', 'future']"
770,7.0,0.6302000284194946,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['developer', 'monstrosity', 'lay', 'people', 'serious', 'financial', 'difficulty', 'case', 'miss', 'last', 'week', 'interview', 'discuss', 'wood', 'last', 'night', 'interview', 'gorgeous', 'missuniverse', 'oliviaculpo', 'great', 'job', 'royaloakpatch', 'high', 'schooler', 'chance', 'win', 'scholarship', 'honor', 'overdue', 'proud', 'interesting', 'true', 'good', 'wish', 'thedealszone', 'washtime', 'thank', 'thank', 'good', 'luck']"
771,8.0,0.5073000192642212,"thank, other, great, little, good, news, man, entrepreneur, course, rally","['thank', 'bobby', 'thank', 'continue', 'important', 'work', 'stjude', 'child', 'erictrump', 'philanthropy', 'less', 'week', 'induct', 'journalist', 'look', 'financial', 'dealing', 'scottish', 'parliament', 'member', 'follow', 'spectacular', 'historic', 'value', 'wildlife', 'tarnish', 'wind', 'turbine', 'build', 'get', 'ready', 'tonight', 'think', 'great', 'thank', 'spewrange', 'thank', 'howardstern', 'great']"
772,0.0,0.462799996137619,"people, country, fake, many, year, big, want, job, make, go","['fantastic', 'food', 'thank', 'late', 'show', 'hope', 'folk', 'smart', 'home', 'value', 'life', 'destroy', 'gaillorene', 'ask', 'canadian', 'neighbor', 'abhor', 'windfarm', 'poor', 'be', 'thing', 'windmill', 'build', 'wind', 'farm', 'destroy', 'view', 'sit', 'look', 'clown', 'can', 'allowed', 'markyoungco', 'alexsalmond', 'pressjournal', 'realdonaldtrump', 'second', 'leading', 'state', 'nation', 'come', 'wind', 'energy', 'distinction', 'farm', 'land', 'lose', 'realdonaldtrump', 'alexsalmond', 'pressjournal', 'learn', 'tboone', 'disaster']"
